Datetime,Open,High,Low,Close,Volume
2026-03-25 14:15:00+05:30,23390.30078125,23403.94921875,23284.099609375,23300.650390625,0
2026-03-25 15:15:00+05:30,23302.94921875,23311.400390625,23273.94921875,23309.0,0
2026-03-27 09:15:00+05:30,23173.55078125,23173.55078125,22977.55078125,22979.849609375,0
2026-03-27 10:15:00+05:30,22980.5,23038.650390625,22949.75,22991.0,0
2026-03-27 11:15:00+05:30,22990.44921875,22992.69921875,22917.69921875,22934.150390625,0
2026-03-27 12:15:00+05:30,22934.349609375,22973.19921875,22906.400390625,22943.150390625,0
2026-03-27 13:15:00+05:30,22943.650390625,22992.94921875,22884.94921875,22911.69921875,0
2026-03-27 14:15:00+05:30,22911.05078125,22917.099609375,22811.900390625,22815.19921875,0
2026-03-27 15:15:00+05:30,22814.400390625,22818.44921875,22809.150390625,22812.80078125,0
2026-03-30 09:15:00+05:30,22574.69921875,22713.30078125,22472.94921875,22596.75,0
2026-03-30 10:15:00+05:30,22595.900390625,22603.94921875,22454.0,22478.55078125,0
2026-03-30 11:15:00+05:30,22479.25,22594.5,22453.150390625,22567.099609375,0
2026-03-30 12:15:00+05:30,22566.900390625,22594.099609375,22481.44921875,22499.19921875,0
2026-03-30 13:15:00+05:30,22498.55078125,22516.349609375,22419.150390625,22420.5,0
2026-03-30 14:15:00+05:30,22420.19921875,22431.849609375,22285.55078125,22335.599609375,0
2026-03-30 15:15:00+05:30,22335.44921875,22391.0,22325.150390625,22379.19921875,0
2026-04-01 09:15:00+05:30,22878.900390625,22941.0,22811.400390625,22868.849609375,0
2026-04-01 10:15:00+05:30,22867.900390625,22879.44921875,22738.599609375,22763.75,0
2026-04-01 11:15:00+05:30,22763.55078125,22864.599609375,22736.94921875,22859.30078125,0
2026-04-01 12:15:00+05:30,22857.75,22883.400390625,22816.55078125,22883.30078125,0
2026-04-01 13:15:00+05:30,22883.19921875,22897.94921875,22649.75,22753.0,0
2026-04-01 14:15:00+05:30,22754.349609375,22756.80078125,22619.05078125,22671.650390625,0
2026-04-01 15:15:00+05:30,22671.099609375,22706.30078125,22668.599609375,22703.150390625,0
2026-04-02 09:15:00+05:30,22383.400390625,22383.400390625,22183.30078125,22234.349609375,0
2026-04-02 10:15:00+05:30,22234.5,22250.19921875,22188.94921875,22227.650390625,0
2026-04-02 11:15:00+05:30,22225.849609375,22300.599609375,22202.75,22267.0,0
2026-04-02 12:15:00+05:30,22267.849609375,22405.19921875,22231.25,22369.849609375,0
2026-04-02 13:15:00+05:30,22368.5,22628.25,22360.30078125,22627.25,0
2026-04-02 14:15:00+05:30,22625.849609375,22761.44921875,22569.150390625,22760.400390625,0
2026-04-02 15:15:00+05:30,22761.94921875,22770.599609375,22754.44921875,22766.5,0
